CD_CARGO,SQ_CANDIDATO,NM_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,NR_FEDERACAO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_COR_RACA,DS_COR_RACA,CD_OCUPACAO,DS_OCUPACAO,VR_DESPESA_MAX_CAMPANHA,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,ST_REELEICAO,ST_DECLARAR_BENS,NR_PROTOCOLO_CANDIDATURA,NR_PROCESSO,CD_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_PLEITO,CD_SITUACAO_CANDIDATO_URNA,DS_SITUACAO_CANDIDATO_URNA,ST_CANDIDATO_INSERIDO_URNA,NM_TIPO_DESTINACAO_VOTOS,CD_SITUACAO_CANDIDATO_TOT,DS_SITUACAO_CANDIDATO_TOT,ST_PREST_CONTAS,ST_SUBSTITUIDO,SQ_SUBSTITUIDO,SQ_ORDEM_SUPLENCIA,DT_ACEITE_CANDIDATURA
7,250001643632,GABRIEL COSTA PLACCE,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,-1,#NULO#,#NULO#,#NULO#,250001683082,PARTIDO ISOLADO,PDT,33.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,298,SERVIDOR PÚBLICO MUNICIPAL,1270629.01,5,SUPLENTE,N,S,-1,6031495420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,45,11/08/2022 16:28:17
7,250001610527,EMERSON FRACAROLI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,19,PODE,PODEMOS,-1,#NULO#,#NULO#,#NULO#,250001681521,PARTIDO ISOLADO,PODE,52.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,169,COMERCIANTE,1270629.01,5,SUPLENTE,N,S,-1,6013186820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,37,08/08/2022 15:28:51
7,250001621469,ALAINE SILVA SOUZA SANTOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682264,PARTIDO ISOLADO,PATRIOTA,28.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,101,ENGENHEIRO,1270629.01,4,NÃO ELEITO,N,S,-1,6025528520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 18:12:28
6,250001715854,ELIANA GALVÃO DIAS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001685178,PARTIDO ISOLADO,PRTB,58.0,4,FEMININO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),3,PARDA,131,ADVOGADO,3176572.53,4,NÃO ELEITO,N,S,-1,6037566720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 10:47:10
7,250001602154,REGINA CELIA BENTO CATHARINO,3,INAPTO,6,RENÚNCIA,PARTIDO ISOLADO,44,UNIÃO,UNIÃO BRASIL,-1,#NULO#,#NULO#,#NULO#,250001681143,PARTIDO ISOLADO,UNIÃO,51.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,-1,#NULO#,N,N,-1,6006197720226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,S,-1,-1,02/08/2022 18:46:15
7,250001643764,JOEL BATISTA RAMOS,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,20,PSC,PARTIDO SOCIAL CRISTÃO,-1,#NULO#,#NULO#,#NULO#,250001683088,PARTIDO ISOLADO,PSC,35.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,233,POLICIAL MILITAR,1270629.01,5,SUPLENTE,N,S,-1,6032456920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,19,11/08/2022 18:51:02
7,250001611736,WAGNER CIPRIANO ARAUJO,12,APTO,2,DEFERIDO,FEDERAÇÃO,65,PC do B,PARTIDO COMUNISTA DO BRASIL,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681589,FEDERAÇÃO,PT/PC do B/PV,40.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,125,ADMINISTRADOR,1270629.01,5,SUPLENTE,N,S,-1,6016910220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,24,08/08/2022 18:12:56
6,250001604879,RAFAEL ALBANEZ,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681260,PARTIDO ISOLADO,PTB,39.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,125,ADMINISTRADOR,3176572.53,4,NÃO ELEITO,N,S,-1,6007098520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,04/08/2022 18:08:07
7,250001721403,MARCOS DOS SANTOS SENA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,44.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6040164720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 14:10:02
7,250001621465,RICARDO AUGUSTO PEREIRA,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682264,PARTIDO ISOLADO,PATRIOTA,47.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESÁRIO,1270629.01,-1,#NULO#,N,N,-1,6025822320226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,N,-1,-1,10/08/2022 18:12:28
6,250001612106,RAQUEL BARBOSA DOS SANTOS,3,INAPTO,6,RENÚNCIA,FEDERAÇÃO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1,Federação PSDB Cidadania,PSDB/CIDADANIA,PSDB/CIDADANIA,250001681602,FEDERAÇÃO,PSDB/CIDADANIA,54.0,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,3176572.53,-1,#NULO#,N,S,-1,6019067520226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,N,-1,-1,08/08/2022 18:52:42
7,250001610144,CARLOS AGUIAR DE ANDRADE,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,66.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,162,ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS,1270629.01,5,SUPLENTE,N,S,-1,6011211620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,63,08/08/2022 14:28:21
6,250001611883,CICERO DE AQUINO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,10,REPUBLICANOS,REPUBLICANOS,-1,#NULO#,#NULO#,#NULO#,250001681592,PARTIDO ISOLADO,REPUBLICANOS,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,232,POLICIAL CIVIL,3176572.53,5,SUPLENTE,N,S,-1,6017672620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,20,08/08/2022 18:23:31
6,250001606088,ANDREIA APARECIDA GOMES DE SOUSA FERNANDES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681312,PARTIDO ISOLADO,SOLIDARIEDADE,50.0,4,FEMININO,7,SUPERIOR INCOMPLETO,7,SEPARADO(A) JUDICIALMENTE,1,BRANCA,999,OUTROS,3176572.53,5,SUPLENTE,N,S,-1,6008466720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,49,05/08/2022 16:02:00
7,250001619401,GUILHERME DA COSTA AGUIAR CORTEZ,12,APTO,2,DEFERIDO,FEDERAÇÃO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001682175,FEDERAÇÃO,PSOL/REDE,25.0,2,MASCULINO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),1,BRANCA,131,ADVOGADO,1270629.01,2,ELEITO POR QP,N,S,-1,6022981520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 12:07:26
6,250001620724,GILMAR APARECIDO RODRIGUES,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682231,PARTIDO ISOLADO,PATRIOTA,47.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,3,CASADO(A),2,PRETA,257,EMPRESÁRIO,3176572.53,4,NÃO ELEITO,N,S,-1,6025225020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 15:54:40
6,250001597687,SUELEN DE SOUZA LAZARINI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,30,NOVO,PARTIDO NOVO,-1,#NULO#,#NULO#,#NULO#,250001680945,PARTIDO ISOLADO,NOVO,36.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,9,DIVORCIADO(A),1,BRANCA,394,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,3176572.53,5,SUPLENTE,N,N,-1,6003486820226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,48,28/07/2022 17:05:52
6,250001604986,MARCELO DA MOTTA BARRICHELLO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,-1,#NULO#,#NULO#,#NULO#,250001681263,PARTIDO ISOLADO,PSD,41.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MÉDICO,3176572.53,5,SUPLENTE,N,S,-1,6007444520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,32,04/08/2022 19:36:06
7,250001606256,ANA IMACULADA VALERIO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681318,PARTIDO ISOLADO,SOLIDARIEDADE,51.0,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,601,AGRICULTOR,1270629.01,5,SUPLENTE,N,N,-1,6009107720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,62,05/08/2022 17:02:25
6,250001715857,ADONIAS FERREIRA DOS SANTOS,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001685178,PARTIDO ISOLADO,PRTB,71.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,403,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",3176572.53,4,NÃO ELEITO,N,S,-1,6037298420226260000,14,INDEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Nulo técnico,14,Indeferido,S,N,-1,-1,15/08/2022 10:47:10
6,250001604820,DAVID DE AMORIM CALDAS,3,INAPTO,6,RENÚNCIA,PARTIDO ISOLADO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001681260,PARTIDO ISOLADO,PTB,21.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),1,BRANCA,931,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",3176572.53,-1,#NULO#,N,N,-1,6006621420226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,S,-1,-1,04/08/2022 18:08:07
7,250001610492,VANICE IZAURA CAMARGO COSTA DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,19,PODE,PODEMOS,-1,#NULO#,#NULO#,#NULO#,250001681521,PARTIDO ISOLADO,PODE,62.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,266,PROFESSOR DE ENSINO MÉDIO,1270629.01,5,SUPLENTE,N,S,-1,6012987720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,73,08/08/2022 15:28:51
6,250001611351,PAULO ROBERTO FREIRE DA COSTA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681568,PARTIDO ISOLADO,PL,67.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,3176572.53,2,ELEITO POR QP,S,S,-1,6014580520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,08/08/2022 17:18:03
6,250001604943,CLAUDIA CARRATO GRANDE,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,-1,#NULO#,#NULO#,#NULO#,250001681263,PARTIDO ISOLADO,PSD,66.0,4,FEMININO,7,SUPERIOR INCOMPLETO,3,CASADO(A),1,BRANCA,257,EMPRESÁRIO,3176572.53,5,SUPLENTE,N,S,-1,6007262420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,20,04/08/2022 19:36:06
7,250001721319,OSEIAS VIEIRA DE SOUSA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,47.0,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6040225420226260000,2,DEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,15/08/2022 14:10:02
7,250001699785,CLAUDIO MARTINS NEVES DE FRANCA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001684724,PARTIDO ISOLADO,PRTB,51.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6036232520226260000,2,DEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Válido,2,Deferido,S,N,-1,-1,14/08/2022 18:20:55
6,250001613772,RAUL CAMPOS NASCIMENTO,12,APTO,2,DEFERIDO,FEDERAÇÃO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001681689,FEDERAÇÃO,PSOL/REDE,36.0,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),3,PARDA,999,OUTROS,3176572.53,5,SUPLENTE,N,N,-1,6020444220226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,18,09/08/2022 12:36:37
6,250001613981,SOLANGE DE SOUZA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001681693,PARTIDO ISOLADO,PMN,53.0,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,9,DIVORCIADO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,S,-1,6021215120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,09/08/2022 13:17:08
7,250001611753,MARCOS MONTANI CASEIRO,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681589,FEDERAÇÃO,PT/PC do B/PV,60.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MÉDICO,1270629.01,5,SUPLENTE,N,N,-1,6016901720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,25,08/08/2022 18:12:56
7,250001621692,TANIA DAS NEVES BELO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,70,AVANTE,AVANTE,-1,#NULO#,#NULO#,#NULO#,250001682281,PARTIDO ISOLADO,AVANTE,45.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),1,BRANCA,581,DONA DE CASA,1270629.01,4,NÃO ELEITO,N,N,-1,6027104320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 19:01:15
4,250001601995,RAFAELA CARVALHO PINHEIRO,3,INAPTO,6,RENÚNCIA,PARTIDO ISOLADO,80,UP,UNIDADE POPULAR,-1,#NULO#,#NULO#,#NULO#,250001681137,PARTIDO ISOLADO,UP,33.0,4,FEMININO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,121,ECONOMISTA,-1.0,-1,#NULO#,N,S,-1,6004655920226260000,-1,#NULO#,-1,#NULO#,NÃO,#NULO#,-1,#NULO#,N,S,-1,-1,02/08/2022 18:04:10
6,250001606063,RICARDO YOSHIO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,77,SOLIDARIEDADE,SOLIDARIEDADE,-1,#NULO#,#NULO#,#NULO#,250001681312,PARTIDO ISOLADO,SOLIDARIEDADE,69.0,2,MASCULINO,8,SUPERIOR COMPLETO,9,DIVORCIADO(A),4,AMARELA,111,MÉDICO,3176572.53,5,SUPLENTE,N,S,-1,6008735020226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,6,05/08/2022 16:02:00
6,250001610646,VICENTE PAULO DA SILVA,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681527,FEDERAÇÃO,PT/PC do B/PV,66.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,142,PROFESSOR DE ENSINO SUPERIOR,3176572.53,5,SUPLENTE,S,S,-1,6015152320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,3,08/08/2022 15:59:39
6,250001610672,RUI GOETHE DA COSTA FALCÃO,12,APTO,2,DEFERIDO,FEDERAÇÃO,13,PT,PARTIDO DOS TRABALHADORES,2,Federação Brasil da Esperança - FE BRASIL,PT/PC do B/PV,PT/PC do B/PV,250001681527,FEDERAÇÃO,PT/PC do B/PV,79.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,3176572.53,2,ELEITO POR QP,S,S,-1,6015334420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,08/08/2022 15:59:39
6,250001604973,ELAINE DOSOLINA FAVERO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,-1,#NULO#,#NULO#,#NULO#,250001681263,PARTIDO ISOLADO,PSD,53.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),1,BRANCA,999,OUTROS,3176572.53,5,SUPLENTE,N,S,-1,6007314620226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,44,04/08/2022 19:36:06
7,250001620645,FERNANDA DE MORAES DA SILVA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,#NULO#,#NULO#,#NULO#,250001682228,PARTIDO ISOLADO,PSB,53.0,4,FEMININO,8,SUPERIOR COMPLETO,1,SOLTEIRO(A),2,PRETA,134,ASSISTENTE SOCIAL,1270629.01,5,SUPLENTE,N,S,-1,6024410420226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,63,10/08/2022 15:32:28
6,250001613770,SÉRGIO DA SILVA GRILLO,12,APTO,2,DEFERIDO,FEDERAÇÃO,18,REDE,REDE SUSTENTABILIDADE,3,Federação PSOL REDE,PSOL/REDE,PSOL/REDE,250001681689,FEDERAÇÃO,PSOL/REDE,58.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),2,PRETA,593,DESPACHANTE,3176572.53,5,SUPLENTE,N,S,-1,6020504920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,41,09/08/2022 12:36:37
6,250001651719,ELIAS ANTONIO NETO,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,44,UNIÃO,UNIÃO BRASIL,-1,#NULO#,#NULO#,#NULO#,250001681142,PARTIDO ISOLADO,UNIÃO,65.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,111,MÉDICO,3176572.53,5,SUPLENTE,N,S,-1,6034413920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,22,12/08/2022 17:16:26
6,250001700017,GABRIEL MARQUES DA COSTA,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,-1,#NULO#,#NULO#,#NULO#,250001684728,PARTIDO ISOLADO,PCO,39.0,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,N,-1,6037055620226260000,14,INDEFERIDO,4,INDEFERIDO COM RECURSO,SIM,Nulo técnico,14,Indeferido,S,N,-1,-1,14/08/2022 18:30:57
7,250001721397,MAGNO ALVES DE OLIVEIRA,3,INAPTO,14,INDEFERIDO,PARTIDO ISOLADO,36,AGIR,AGIR,-1,#NULO#,#NULO#,#NULO#,250001685371,PARTIDO ISOLADO,AGIR,60.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),3,PARDA,999,OUTROS,1270629.01,4,NÃO ELEITO,N,S,-1,6039714320226260000,4,INDEFERIDO COM RECURSO,4,INDEFERIDO COM RECURSO,SIM,Anulado,14,Indeferido,S,N,-1,-1,15/08/2022 14:10:02
6,250001611973,BRUNO MARCELLO DE OLIVEIRA LIMA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,11,PP,PROGRESSISTAS,-1,#NULO#,#NULO#,#NULO#,250001681596,PARTIDO ISOLADO,PP,36.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,277,DEPUTADO,3176572.53,2,ELEITO POR QP,N,S,-1,6018045320226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,08/08/2022 18:38:03
7,250001610122,VALDETE GUEDES DE OLIVEIRA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,22,PL,PARTIDO LIBERAL,-1,#NULO#,#NULO#,#NULO#,250001681492,PARTIDO ISOLADO,PL,47.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,SOLTEIRO(A),3,PARDA,233,POLICIAL MILITAR,1270629.01,5,SUPLENTE,N,N,-1,6010666520226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,73,08/08/2022 14:28:21
6,250001613960,IVANDA MARIA RODRIGUES COSTA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,-1,#NULO#,#NULO#,#NULO#,250001681693,PARTIDO ISOLADO,PMN,65.0,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,CASADO(A),1,BRANCA,411,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,3176572.53,4,NÃO ELEITO,N,S,-1,6021145920226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,09/08/2022 13:17:08
6,250001620739,FERNANDO CHIARELLI,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,51,PATRIOTA,PATRIOTA,-1,#NULO#,#NULO#,#NULO#,250001682231,PARTIDO ISOLADO,PATRIOTA,66.0,2,MASCULINO,2,LÊ E ESCREVE,3,CASADO(A),1,BRANCA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,N,-1,6024990720226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 15:54:40
6,250001650566,ERIKA FERNANDA MATOS DOS SANTOS,3,INAPTO,14,INDEFERIDO,FEDERAÇÃO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,1,Federação PSDB Cidadania,PSDB/CIDADANIA,PSDB/CIDADANIA,250001681602,FEDERAÇÃO,PSDB/CIDADANIA,29.0,4,FEMININO,7,SUPERIOR INCOMPLETO,1,SOLTEIRO(A),2,PRETA,999,OUTROS,3176572.53,4,NÃO ELEITO,N,N,-1,6034171120226260000,4,INDEFERIDO COM RECURSO,4,INDEFERIDO COM RECURSO,SIM,Anulado,14,Indeferido,S,N,-1,-1,12/08/2022 16:23:51
6,250001622052,WAGNER BARBOSA,12,APTO,2,DEFERIDO,PARTIDO ISOLADO,70,AVANTE,AVANTE,-1,#NULO#,#NULO#,#NULO#,250001682296,PARTIDO ISOLADO,AVANTE,59.0,2,MASCULINO,8,SUPERIOR COMPLETO,3,CASADO(A),1,BRANCA,171,JORNALISTA E REDATOR,3176572.53,4,NÃO ELEITO,N,S,-1,6027988120226260000,2,DEFERIDO,2,DEFERIDO,SIM,Válido,2,Deferido,S,N,-1,-1,10/08/2022 20:07:05
